Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{4B77CFC7-6B76-4DC1-BB92-1E46D179543C},84000,1995-07-21 00:00,D,N,F,SWINDON,THAMESDOWN,THAMESDOWN,A,A
{6AD510B1-25E3-4636-B328-1E46D656899C},39000,1995-05-09 00:00,S,N,F,PETERBOROUGH,PETERBOROUGH,CAMBRIDGESHIRE,A,A
{E38AB6E3-4ACB-45A3-847D-1E46EB4D423F},85000,1995-01-05 00:00,T,Y,F,HARPENDEN,ST ALBANS,HERTFORDSHIRE,A,A
{FAF79EF8-D7A8-4A87-8FF6-1E470C7220F7},65000,1995-10-19 00:00,S,N,F,YORK,YORK,YORK,A,A
{11AFC39C-9F8A-464E-A823-172196B2E9FD},70000,1995-01-03 00:00,D,N,F,TENTERDEN,ASHFORD,KENT,A,A
{52732139-D181-4399-80E3-1721AEE1AD41},56000,1995-06-16 00:00,S,N,F,WOLVERHAMPTON,BRIDGNORTH,SHROPSHIRE,A,A
{55629ABA-0828-4538-B9FB-256D6934B635},65000,1995-07-07 00:00,D,N,F,SUDBURY,ST EDMUNDSBURY,SUFFOLK,A,A
{4771B29D-F40F-4552-8A0A-256D7FBED92E},38000,1995-03-31 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{E46101C0-A689-47F8-B00C-1AB93B88741C},35000,1995-10-26 00:00,S,N,F,MARCH,FENLAND,CAMBRIDGESHIRE,A,A
{D380CE2C-D16C-430A-B8A5-21D886180BD9},60000,1995-11-14 00:00,S,N,F,TORQUAY,TORBAY,TORBAY,A,A
{F80DE980-FF87-4931-A2DC-21D88A1F3273},68500,1995-11-09 00:00,F,N,L,LONDON,CAMDEN,GREATER LONDON,A,A
{E9DE749C-7584-4C8F-8724-1E472C15F949},56000,1995-02-17 00:00,T,N,F,MORPETH,ALNWICK,NORTHUMBERLAND,A,A
{0AA66621-FF34-4F03-BA40-1E473E18E8C2},75000,1995-01-09 00:00,D,N,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{B94846DC-E53D-47C6-BDF1-1E474850CA35},117950,1995-09-29 00:00,D,N,F,SLOUGH,SLOUGH,SLOUGH,A,A
{70730CEA-14A2-4086-BC42-1E474A52084C},27500,1995-12-01 00:00,T,N,F,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,A,A
{3461F62C-AEC0-4E6C-AC6B-1721D3559565},90000,1995-04-27 00:00,D,N,F,CARLISLE,CARLISLE,CUMBRIA,A,A
{5CCB9F19-1087-4B10-BDB7-1721D544D0AF},40000,1995-04-26 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{58486E40-6F56-4F66-812E-256D9E696492},47950,1995-07-21 00:00,F,Y,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{965329CD-41D1-4A04-B85F-256DA12F0263},86300,1995-09-29 00:00,D,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{AA6EF3E7-93D6-4457-BEEC-256DA94F2B70},47500,1995-11-27 00:00,S,N,F,ST. HELENS,ST HELENS,MERSEYSIDE,A,A
{7ED214E1-C308-44E7-B288-256DDA630C8F},61500,1995-10-10 00:00,D,N,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{F424C174-B307-4B24-BA7F-1AB9466C8539},41000,1995-09-04 00:00,F,N,L,HOCKLEY,ROCHFORD,ESSEX,A,A
{BB1A27F3-5D4A-43E2-A67B-1AB94A141794},34000,1995-04-21 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{3F51B13F-90D2-4A0E-B27F-1AB957F7FB17},55000,1995-11-03 00:00,T,N,F,PRENTON,WIRRAL,MERSEYSIDE,A,A
{A9EE265F-FDFC-482F-9009-1AB970BF14E1},68500,1995-07-25 00:00,D,N,F,SALISBURY,SALISBURY,WILTSHIRE,A,A
{05E51F18-0F9C-4D03-86D1-21D8DC333789},73500,1995-08-11 00:00,D,Y,F,HEREFORD,SOUTH HEREFORDSHIRE,HEREFORD AND WORCESTER,A,A
{8BCCCC30-AF28-4018-9651-1E4752D184D3},36950,1995-09-29 00:00,T,N,L,ST. HELENS,ST HELENS,MERSEYSIDE,A,A
{D8D0D7BA-6216-465C-989E-1E4756526A65},250000,1995-08-25 00:00,D,Y,F,LEATHERHEAD,GUILDFORD,SURREY,A,A
{818231B3-7D8D-4A41-9F0C-1E476DEFA8A1},51000,1995-06-09 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{755DB6E3-06B4-414B-B773-1E4773F8FCC6},30000,1995-07-25 00:00,S,N,L,SEAFORD,LEWES,EAST SUSSEX,A,A
{C5373849-D2FC-47A6-A4AE-1E4778AF9D26},37500,1995-02-21 00:00,T,N,F,SLOUGH,SLOUGH,SLOUGH,A,A
{EA503B28-CD0C-4C83-B876-1E477AD6D2EA},34000,1995-02-28 00:00,T,N,F,WELLINGBOROUGH,WELLINGBOROUGH,NORTHAMPTONSHIRE,A,A
{2BC57AC9-C986-41C4-9F26-1E477E9FA561},43000,1995-10-30 00:00,S,N,F,READING,READING,READING,A,A
{C5F63E9E-7E34-44C9-BACB-256E2C680245},20000,1995-10-16 00:00,T,N,F,BIRKENHEAD,WIRRAL,MERSEYSIDE,A,A
{D1175A11-8906-43D3-8348-1AB986DA5585},36000,1995-02-24 00:00,S,N,F,ELY,EAST CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{6B5B626D-BA02-48C7-830D-4E15080680EB},48000,1995-04-13 00:00,S,N,F,YEOVIL,SOUTH SOMERSET,SOMERSET,A,A
{349C7298-5496-40E9-8194-4E151EE04711},50000,1995-09-29 00:00,S,N,F,WALSALL,SOUTH STAFFORDSHIRE,STAFFORDSHIRE,A,A
{8D205462-E7C0-470C-84D1-4E1525208BB5},35000,1995-09-07 00:00,T,N,F,BIDEFORD,TORRIDGE,DEVON,A,A
{BC06FD85-213E-42FD-AD1F-58BDB7A76574},57750,1995-03-24 00:00,T,N,F,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,A,A
{54ABA659-21E2-448E-83AA-58BDCFB42A2E},70000,1995-04-21 00:00,S,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{50625859-35C6-493E-9350-519742DF4C94},49500,1995-05-05 00:00,D,Y,F,WORKSOP,BASSETLAW,NOTTINGHAMSHIRE,A,A
{4C3E91A4-132E-45DB-BAB5-5197530CC342},123000,1995-05-05 00:00,D,N,F,BEDFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{EB107F8F-5E12-48DE-8600-519775E0CBE2},44000,1995-10-20 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{FD53DDFB-258F-4544-A6C1-4E1539879ADA},22000,1995-03-15 00:00,T,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{47447E08-795F-4D27-BB91-4E154FAE1088},37500,1995-07-28 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{5B9A86B4-A943-477C-90AB-4E155E34715E},43000,1995-10-02 00:00,T,N,F,SHERINGHAM,NORTH NORFOLK,NORFOLK,A,A
{CE1DD648-DDAE-4EA1-9FC6-4E156DBFCF81},50000,1995-09-12 00:00,D,Y,F,PENARTH,VALE OF GLAMORGAN,SOUTH GLAMORGAN,A,A
{2DEE1A7F-58F4-45CB-BB21-5C53503FAC75},59995,1995-07-17 00:00,D,N,F,PUDSEY,LEEDS,WEST YORKSHIRE,A,A
{0687A351-FD27-4D40-8569-5C535DB69FCE},100000,1995-05-31 00:00,D,Y,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK,A,A
{6984E831-8FDB-4637-B88B-5C536602576F},34000,1995-12-15 00:00,S,N,F,NOTTINGHAM,ASHFIELD,NOTTINGHAMSHIRE,A,A
{F6045AFC-E6D1-4370-8A84-554B1CA54B6B},76250,1995-07-14 00:00,S,N,F,NORTHAMPTON,NORTHAMPTON,NORTHAMPTONSHIRE,A,A
{990CE334-C272-4E6D-B9D3-554B32BB281E},125000,1995-07-05 00:00,D,N,F,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE,A,A
{64392E29-2F97-45C1-BA0D-58BDEED277DD},59900,1995-11-30 00:00,T,N,F,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{A19E35E1-0E2E-47D0-AE5E-58BDF03389B4},90000,1995-01-12 00:00,S,N,F,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON,A,A
{22FDC172-14E1-452C-B35B-58BDF15B507D},48000,1995-03-03 00:00,T,Y,F,HAILSHAM,WEALDEN,EAST SUSSEX,A,A
{F411326D-8395-4E45-8D3C-58BE06C5AECF},47500,1995-03-22 00:00,S,N,F,HUDDERSFIELD,KIRKLEES,WEST YORKSHIRE,A,A
{121CD9A2-B88C-4595-99B5-58BE17FC0E77},82000,1995-04-28 00:00,D,N,F,ABERGELE,COLWYN,CLWYD,A,A
{FE103021-6D38-4B47-87FA-5197885AD146},24000,1995-06-30 00:00,T,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{AF535102-EE57-4FE6-B1DA-519797FD57A4},58500,1995-08-11 00:00,S,N,F,BOGNOR REGIS,ARUN,WEST SUSSEX,A,A
{15CBEA69-CF0F-4DD5-BF03-5197A13ECD94},41000,1995-06-28 00:00,F,N,L,FOLKESTONE,SHEPWAY,KENT,A,A
{1F359421-BFFB-4F58-9363-5197A4D0FD68},134000,1995-08-18 00:00,F,N,L,LONDON,CAMDEN,GREATER LONDON,A,A
{CBC7B9B7-80AF-4C64-A1B9-5197A8E437C0},59500,1995-04-26 00:00,S,N,F,TUNBRIDGE WELLS,TUNBRIDGE WELLS,KENT,A,A
{2B55840F-7DE2-4880-AB6E-5197B80F4792},125000,1995-09-14 00:00,D,N,F,WETHERBY,LEEDS,WEST YORKSHIRE,A,A
{35B142F3-DC3A-4A49-818F-4E157AAFAEA7},48500,1995-06-16 00:00,S,N,F,OSSETT,WAKEFIELD,WEST YORKSHIRE,A,A
{76D8F7A9-85FE-4404-9CFE-4E158AD6F9A8},36500,1995-05-05 00:00,S,N,F,NEWCASTLE UPON TYNE,GATESHEAD,TYNE AND WEAR,A,A
{7C232B22-D844-49C6-A58C-4E159A08505B},30000,1995-06-30 00:00,D,Y,F,NORWICH,BROADLAND,NORFOLK,A,A
{8A8632FE-A3E0-4ED6-84AE-4E159D685A84},48500,1995-12-18 00:00,S,N,F,TAUNTON,TAUNTON DEANE,SOMERSET,A,A
{0E742DDB-8CE6-4F93-AE42-4E15A8F16956},50000,1995-08-31 00:00,D,N,F,FAVERSHAM,SWALE,KENT,A,A
{69AD8398-BC4D-41B0-AA4C-4E15AA8AA162},48500,1995-09-01 00:00,D,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{24DF25B8-94E7-41A3-9356-554B70405C36},21000,1995-10-26 00:00,T,N,F,CARDIFF,CARDIFF,CARDIFF,A,A
{26E36D22-BBD4-4D34-B472-554B7FBFBC41},176000,1995-10-06 00:00,D,N,F,LEIGHTON BUZZARD,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{D67FE1B9-E14C-4DD0-91EF-5C538B308ABD},70000,1995-12-14 00:00,S,N,F,WORCESTER PARK,EPSOM AND EWELL,SURREY,A,A
{5BA292F5-1946-463A-837B-5C539FFE65AF},26500,1995-12-15 00:00,T,N,F,DALTON-IN-FURNESS,BARROW-IN-FURNESS,CUMBRIA,A,A
{FF42CD44-5A00-4FFB-9BD9-5C53A62BC487},47950,1995-07-14 00:00,S,Y,F,STOCKTON-ON-TEES,STOCKTON-ON-TEES,STOCKTON-ON-TEES,A,A
{A6E481E6-A6C2-4B7E-A5AC-5C53AADF76CD},35000,1995-03-31 00:00,S,N,F,ILKESTON,EREWASH,DERBYSHIRE,A,A
{CF82E2F8-056E-4E8C-B7CA-5C53ABBA277D},160000,1995-07-13 00:00,F,N,L,LONDON,CAMDEN,GREATER LONDON,A,A
{38247B27-2457-4C43-B16A-5C53B6F8DC62},13250,1995-01-06 00:00,F,N,L,BEDFORD,NORTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{3AA8B47F-9537-49E0-9066-58BE8366C852},40000,1995-11-24 00:00,D,N,F,TORRINGTON,TORRIDGE,DEVON,A,A
{EE557B78-7112-43F4-BADE-554B8B33FDBF},84000,1995-08-30 00:00,D,N,F,NORTH FERRIBY,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{D18618F1-E585-47D5-9785-554B9917B346},55000,1995-09-19 00:00,T,N,F,KENDAL,SOUTH LAKELAND,CUMBRIA,A,A
{60F92CFD-5DD7-4905-9E08-4E15DB3E6C01},18750,1995-07-06 00:00,F,N,L,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR,A,A
{0F380B94-93F2-4070-9D24-4E15E271B993},45000,1995-08-10 00:00,T,N,F,WORTHING,WORTHING,WEST SUSSEX,A,A
{09EE0F90-F307-4DB7-A712-5197DD9E7C26},35000,1995-02-01 00:00,S,N,F,MARKET HARBOROUGH,DAVENTRY,NORTHAMPTONSHIRE,A,A
{50F3BB63-07A8-48C9-9B22-5197F39195EE},32000,1995-05-05 00:00,F,Y,L,FILEY,SCARBOROUGH,NORTH YORKSHIRE,A,A
{FC6501C7-7BAA-410A-B7A0-5197FE5F925D},33600,1995-01-18 00:00,F,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{DB1BFDFD-30EB-49A1-8230-5198000EA22B},95000,1995-12-01 00:00,D,N,L,NEATH,NEATH,WEST GLAMORGAN,A,A
{B7B7E8B1-689F-43CC-8D72-58BEA4977CDA},77000,1995-04-28 00:00,S,N,L,SUNDERLAND,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{92E8BB25-6EF0-4A48-95BD-58BEB6819FC4},86000,1995-02-17 00:00,S,N,F,SOUTH OCKENDON,THURROCK,THURROCK,A,A
{71C1955B-FEBA-4478-89A5-58BEC0286F7D},115000,1995-11-27 00:00,D,N,F,POOLE,PURBECK,DORSET,A,A
{CEB6986D-48BF-4874-9313-554BC8F894F3},44950,1995-04-24 00:00,T,N,F,CHIPPENHAM,NORTH WILTSHIRE,WILTSHIRE,A,A
{2D9BBB89-F7AF-4171-98E9-554BDAC17FAE},66000,1995-06-30 00:00,D,N,F,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,A,A
{AF6C6A92-2710-4264-94FD-554BE9238CE1},94950,1995-09-05 00:00,D,Y,F,MORPETH,CASTLE MORPETH,NORTHUMBERLAND,A,A
{6DA5A21B-8267-4B80-9188-554BEBF11903},97500,1995-12-15 00:00,D,N,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{220E93A8-2AEB-4E48-8F5D-554BEE27759F},88000,1995-12-08 00:00,D,N,F,NOTTINGHAM,RUSHCLIFFE,NOTTINGHAMSHIRE,A,A
{27DE6544-5194-4BD5-9D50-554BF1850E76},65000,1995-04-13 00:00,T,N,F,DEVIZES,KENNET,WILTSHIRE,A,A
{83B1CBDC-530C-4F5E-8BC3-554BFA8575CD},28000,1995-03-10 00:00,F,N,L,CORBY,CORBY,NORTHAMPTONSHIRE,A,A
{3A667888-336A-450C-B392-554C15285A4A},53500,1995-09-15 00:00,F,N,L,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A
{A19170E1-8661-45F2-B179-554C3A71D66D},74000,1995-08-21 00:00,D,N,F,CINDERFORD,FOREST OF DEAN,GLOUCESTERSHIRE,A,A
{AE1F08ED-7104-42F2-96E3-5C53E3D4C546},84000,1995-09-27 00:00,S,N,F,MONMOUTH,MONMOUTH,GWENT,A,A
{5020B290-3169-460B-A04F-554C3EC82A3E},52000,1995-01-26 00:00,S,N,F,AYLESFORD,TONBRIDGE AND MALLING,KENT,A,A
{AAF8A8CB-25F6-4924-AEBA-554C4CFD2573},320000,1995-12-11 00:00,T,N,F,BERKHAMSTED,DACORUM,HERTFORDSHIRE,A,A
{E097ACBE-6A99-4352-8C88-554C511F76B1},18500,1995-12-01 00:00,T,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{8A2DEDF2-570D-4D9D-9355-554C51FC4E9E},56000,1995-01-03 00:00,D,N,F,CLEETHORPES,CLEETHORPES,HUMBERSIDE,A,A
{6BE3F92A-BBCA-4373-81A8-554C6CD2B8D4},13000,1995-05-27 00:00,S,N,F,MABLETHORPE,EAST LINDSEY,LINCOLNSHIRE,A,A
{C96C5ACE-03F6-4EC4-96F6-554C72332CFF},32000,1995-11-29 00:00,S,N,F,NOTTINGHAM,BROXTOWE,NOTTINGHAMSHIRE,A,A
{A34DF416-11CF-47B6-AB45-4E16075E26E6},47500,1995-08-14 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{D2E20EC0-B575-4EAF-8368-4E16183080C1},150000,1995-07-21 00:00,D,N,F,HUDDERSFIELD,KIRKLEES,WEST YORKSHIRE,A,A
{38954183-DD19-4760-8D79-5198030099B7},65495,1995-08-30 00:00,S,Y,F,PUDSEY,LEEDS,WEST YORKSHIRE,A,A
{32D1EB56-9A41-4692-A8F4-5198182E652F},50540,1995-09-27 00:00,T,Y,F,BRISTOL,NORTHAVON,AVON,A,A
{BBABC5F4-30B3-42DC-B50F-51982F5849E3},86500,1995-11-22 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{F7445E0A-4161-40A5-B780-554CAC361359},40000,1995-12-15 00:00,T,N,F,BANGOR,ARFON,GWYNEDD,A,A
{106E50E7-80E5-4D69-B9A7-554CB9DAF588},48000,1995-01-26 00:00,T,N,F,LANCING,ADUR,WEST SUSSEX,A,A
{F676A958-ABFE-48EB-8C93-58BF11850E9E},43250,1995-08-24 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{E8995D39-2F17-43C5-BDAB-58BF275765D0},79500,1995-04-07 00:00,S,N,L,SOUTH SHIELDS,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{4102A76A-5223-454A-BAB4-5C540FD4DE7E},110000,1995-03-10 00:00,D,N,F,WIMBORNE,EAST DORSET,DORSET,A,A
{085F03D8-C7C1-48FE-AC4E-5C54116BDEBC},75500,1995-11-15 00:00,T,N,F,LIPHOOK,EAST HAMPSHIRE,HAMPSHIRE,A,A
{9C6233D6-FB24-4717-954B-5C54131CA5D9},53500,1995-02-06 00:00,T,Y,F,CWMBRAN,TORFAEN,TORFAEN,A,A
{D494D370-E6E0-4F12-8C47-5C541D3FB82F},145000,1995-12-14 00:00,D,N,F,ALTON,EAST HAMPSHIRE,HAMPSHIRE,A,A
{DF6E2540-05CD-4288-9854-5C543F302EDE},55000,1995-02-24 00:00,T,N,F,CHATHAM,ROCHESTER UPON MEDWAY,KENT,A,A
{A4E4E465-7B57-4150-9040-5C5444442218},59000,1995-11-30 00:00,D,N,F,POOLE,POOLE,POOLE,A,A
{09A87A54-319B-4D77-85A5-5C544D73365F},32750,1995-11-17 00:00,S,N,F,PRESTATYN,RHUDDLAN,CLWYD,A,A
{4F0D9BEA-B3BE-4C39-83DC-5C5462F83BAF},84500,1995-11-01 00:00,S,N,F,SITTINGBOURNE,SWALE,KENT,A,A
{2D592F0F-B51C-4981-930A-5C5476A39EA9},83500,1995-07-18 00:00,T,N,F,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{441E2559-9D7F-4FC3-8A66-5C547BC9A1B9},35000,1995-12-15 00:00,T,N,F,WEYMOUTH,WEYMOUTH AND PORTLAND,DORSET,A,A
{24601E9E-AA5A-4E53-861A-5C547EB7358C},41750,1995-06-30 00:00,T,N,F,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{96EA02C6-79DC-40BF-871A-5C548ECE921F},31500,1995-08-18 00:00,T,N,L,MANCHESTER,TAMESIDE,GREATER MANCHESTER,A,A
{551ED294-F60C-4D73-A1EE-4E1646508BB2},93000,1995-09-01 00:00,T,N,F,WEMBLEY,BRENT,GREATER LONDON,A,A
{A156EAD0-2EDB-4BBD-8B0F-4E16507904AE},167500,1995-08-10 00:00,S,N,F,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{9FA04756-695C-437A-BC5A-554CF313E366},52500,1995-11-16 00:00,F,N,L,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{B7CC6B63-1461-432D-862B-58BF5F5FB545},69500,1995-04-13 00:00,T,N,F,GUILDFORD,GUILDFORD,SURREY,A,A
{427A8679-E947-46D0-BD4B-51985D5A4DAC},57000,1995-08-14 00:00,T,N,L,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{46EC7885-6041-45A0-9D96-519874492E28},60000,1995-07-25 00:00,T,N,F,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{D249265F-305E-40BE-ABA5-423F453B864A},83995,1995-07-14 00:00,D,Y,F,BURNLEY,BURNLEY,LANCASHIRE,A,A
{59F7D838-A37E-4BAA-A30C-45CE898AF302},91500,1995-02-21 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{ABE80CDE-B200-441D-9047-45CEB6745082},36000,1995-05-12 00:00,F,Y,L,PETERBOROUGH,EAST NORTHAMPTONSHIRE,NORTHAMPTONSHIRE,A,A
{A66D2AA2-E3BB-4AD8-ACD6-3EAF0F303675},88500,1995-02-23 00:00,T,N,F,LONDON,BRENT,GREATER LONDON,A,A
{23ED57EF-FB66-4B70-AAD8-3EAF0F613E6A},160000,1995-06-30 00:00,D,N,F,SHOREHAM-BY-SEA,ADUR,WEST SUSSEX,A,A
{0C4CCAA0-3C78-4310-83BA-3EAF2BBA84C3},143000,1995-09-29 00:00,D,N,F,HORNCHURCH,HAVERING,GREATER LONDON,A,A
{C6D6965C-C852-4273-803C-3EAF3B1A5EC5},34000,1995-09-25 00:00,S,N,F,CORBY,CORBY,NORTHAMPTONSHIRE,A,A
{8084A188-2C5D-4F3B-A172-3B1E5E6DDEED},49000,1995-12-21 00:00,T,N,F,IPSWICH,BABERGH,SUFFOLK,A,A
{436832F5-50C9-4F3E-88F5-3B1E770D08E0},66000,1995-07-03 00:00,S,N,F,KENDAL,SOUTH LAKELAND,CUMBRIA,A,A
{8EC2972A-D002-46D6-954C-3B1E870AFDE0},85500,1995-07-25 00:00,S,N,F,BARKING,BARKING AND DAGENHAM,GREATER LONDON,A,A
{D676A18E-B9EA-4B30-95DB-495D1ED31647},93000,1995-07-14 00:00,F,N,L,LONDON,HARINGEY,GREATER LONDON,A,A
{B29F1B2E-E44C-4BA8-A124-495D204AAA89},106500,1995-09-29 00:00,D,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{889DF50C-9EA4-4A82-9EDB-495D2BF410DB},47950,1995-06-30 00:00,S,Y,F,HULL,KINGSTON UPON HULL,HUMBERSIDE,A,A
{6868CCFC-FAD1-4408-8557-495D3F155B51},152950,1995-03-17 00:00,T,N,F,LONDON,EALING,GREATER LONDON,A,A
{8C8F63D0-3EA8-4717-B67C-423F4B181F65},79500,1995-07-31 00:00,S,N,F,BILLERICAY,BASILDON,ESSEX,A,A
{CFA7A28E-DFC4-4833-8B1E-423F4EEF887B},16960,1995-04-18 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{5215CB18-057D-4826-82C0-423F5110FB9D},54750,1995-08-17 00:00,S,N,L,MANCHESTER,BURY,GREATER MANCHESTER,A,A
{D0F05BFA-1D1B-4B24-B872-423F60055D78},43500,1995-10-27 00:00,T,N,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{B0C95EA3-6DAA-4B34-BE5F-45CED2593E5C},74950,1995-09-22 00:00,D,Y,F,BURY,BURY,GREATER MANCHESTER,A,A
{5D61136E-B8CD-4993-9F17-45CEE55436FE},33000,1995-10-20 00:00,S,N,L,WESTON-SUPER-MARE,NORTH SOMERSET,NORTH SOMERSET,A,A
{2EE79EBF-A900-4025-9044-45CEEDA0D1D2},34000,1995-12-15 00:00,S,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{05B75610-F656-4536-90E8-45CEFBCF6797},68995,1995-08-18 00:00,T,Y,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{A01B6AA0-2AC1-4244-8302-3EAF5CE190D2},30000,1995-08-25 00:00,T,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{7695CEB0-E8F8-4FDB-BF61-3EAF6A3576E6},41500,1995-05-05 00:00,F,N,L,CRAWLEY,CRAWLEY,WEST SUSSEX,A,A
{CB8A0700-13CD-4522-8126-3EAF742A3B64},45000,1995-05-31 00:00,D,N,F,SCUNTHORPE,SCUNTHORPE,HUMBERSIDE,A,A
{F20C89D8-AE1F-424C-94BC-3B1EA97A85B0},86000,1995-09-15 00:00,S,Y,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{800A474E-8657-4872-ABD2-495D6CB40F53},18000,1995-08-22 00:00,T,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{BE8C86F1-9E57-4E33-B946-495D9EACBC41},102500,1995-10-17 00:00,D,N,F,HAYES,HILLINGDON,GREATER LONDON,A,A
{8787B3FD-38E5-4683-BFC4-423F96630448},65200,1995-11-30 00:00,T,Y,F,HARLOW,HARLOW,ESSEX,A,A
{AB3C6C16-B90F-47B9-9820-423F96748F00},29000,1995-09-15 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{61C26C1E-49DD-4A4A-A1D8-423F96BAB3F4},28750,1995-06-02 00:00,F,N,L,ST. LEONARDS-ON-SEA,HASTINGS,EAST SUSSEX,A,A
{AD970FEB-341B-43C6-B327-423F9C2A509F},18533,1995-09-15 00:00,T,N,F,LOWESTOFT,WAVENEY,SUFFOLK,A,A
{3B4C79D0-6A7F-4D98-9C8D-423FB02ECCAD},33000,1995-09-22 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{CA550F0F-36E8-44B7-9FFD-45CF1E01EB7C},25000,1995-07-07 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{EDF6BAE4-39BA-4F92-A140-45CF291D5C4C},39950,1995-02-15 00:00,T,N,F,BERKELEY,STROUD,GLOUCESTERSHIRE,A,A
{CA8F70C9-523E-49D2-87A4-45CF2E3421E6},57950,1995-12-11 00:00,S,N,F,HULL,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{60833432-7119-4C2A-961D-45CF3989F01C},40000,1995-04-03 00:00,T,N,L,SKELMERSDALE,WEST LANCASHIRE,LANCASHIRE,A,A
{0A785682-EE28-4DAE-BAE7-45CF469AB097},59950,1995-01-26 00:00,D,N,F,SELBY,SELBY,NORTH YORKSHIRE,A,A
{D8F730DC-68C0-4100-A4DF-45CF53051483},94625,1995-09-29 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{2FB0790E-2C3D-4DFF-9137-3EAFA007E338},84500,1995-08-31 00:00,D,Y,F,BRIDGWATER,SEDGEMOOR,SOMERSET,A,A
{1774276D-FDF0-4CBE-9BB5-3EAFAE595934},29950,1995-06-09 00:00,S,N,F,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,A
{7A15F087-6549-477E-BBD4-3EAFB198E3E2},36000,1995-11-14 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
